GOID,p.value,gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOterm,GOSlim,GOcat
GO:0060394,0.00035,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457983.1,105341456,NC_047568.1,36650323,36662053,negative regulation of pathway-restricted SMAD protein phosphorylation,protein metabolism,P
GO:0060394,0.00035,LOC105341456,0.00921014131799127,1.10438937405569,phenazine biosynthesis-like domain-containing protein isoform X1,XM_034457982.1,105341456,NC_047568.1,36656659,36662051,negative regulation of pathway-restricted SMAD protein phosphorylation,protein metabolism,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455780.1,117684293,NC_047568.1,6209253,6349600,regulation of necroptosis,death,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455778.1,117684293,NC_047568.1,6341368,6349600,regulation of necroptosis,death,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455777.1,117684293,NC_047568.1,6209253,6349600,regulation of necroptosis,death,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455781.1,117684293,NC_047568.1,6209253,6349600,regulation of necroptosis,death,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455776.1,117684293,NC_047568.1,6341368,6349600,regulation of necroptosis,death,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455782.1,117684293,NC_047568.1,6341368,6349600,regulation of necroptosis,death,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455773.1,117684293,NC_047568.1,6341368,6359122,regulation of necroptosis,death,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455783.1,117684293,NC_047568.1,6209253,6349600,regulation of necroptosis,death,P
GO:0060544,0.00013,LOC117684293,0.0020290034921734,-0.420882072598763,golgin subfamily A member 6-like protein 4 isoform X7,XM_034455775.1,117684293,NC_047568.1,6341368,6349600,regulation of necroptosis,death,P
GO:0060576,0.00436,LOC105330676,0.0086182060852499,-0.734403863950751,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 isoform X2,XM_020068276.2,105330676,NC_047562.1,6589743,6601516,intestinal epithelial cell development,developmental processes,P
GO:0060576,0.00436,LOC105330676,0.0086182060852499,-0.734403863950751,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 isoform X2,XM_034472922.1,105330676,NC_047562.1,6589743,6601551,intestinal epithelial cell development,developmental processes,P
GO:0060576,0.00436,LOC105330676,0.0086182060852499,-0.734403863950751,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 isoform X2,XM_034472921.1,105330676,NC_047562.1,6589743,6601551,intestinal epithelial cell development,developmental processes,P
GO:0070372,0.00015,LOC105320049,0.038386028592609,0.645124014280194,glutathione S-transferase P 1 isoform X1,XM_034478002.1,105320049,NC_047563.1,10661164,10664626,regulation of ERK1 and ERK2 cascade,signal transduction,P
GO:0070372,0.00015,LOC105320049,0.038386028592609,0.645124014280194,glutathione S-transferase P 1 isoform X1,XM_034478001.1,105320049,NC_047563.1,10661164,10664242,regulation of ERK1 and ERK2 cascade,signal transduction,P
GO:0070508,0.00666,LOC105340832,0.0074997609747556,0.737796770720296,stAR-related lipid transfer protein 5 isoform X1,XM_011447052.3,105340832,NC_047561.1,50853990,50869239,cholesterol import,transport,P
GO:0070508,0.00666,LOC105340832,0.0074997609747556,0.737796770720296,stAR-related lipid transfer protein 5 isoform X1,XM_011447051.3,105340832,NC_047561.1,50853991,50869239,cholesterol import,transport,P
GO:0070509,0.00040,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477534.1,117691429,NC_047563.1,49282185,49286995,calcium ion import,transport,P
GO:0070509,0.00040,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477530.1,117691429,NC_047563.1,49282185,49286995,calcium ion import,transport,P
GO:0070509,0.00040,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477532.1,117691429,NC_047563.1,49282185,49286868,calcium ion import,transport,P
GO:0070509,0.00040,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477531.1,117691429,NC_047563.1,49282185,49286995,calcium ion import,transport,P
GO:0070509,0.00040,LOC117691429,0.0282561218131535,0.893995420418683,uncharacterized protein LOC117691429,XM_034477533.1,117691429,NC_047563.1,49282185,49286995,calcium ion import,transport,P
